scenario_id,timestamp,alpha_legit,alpha_legit_std,kurtosis_legit,kurtosis_legit_std,hurst_legit,hurst_legit_std,alpha_anom,alpha_anom_std,kurtosis_anom,kurtosis_anom_std,hurst_anom,hurst_anom_std,c0,c1,N,domain_size,scenario,n_seeds,ambient,delta_alpha,delta_kurtosis,delta_hurst,rho,sqrt_rho,sigma_c_mean,sigma_c_std,sigma_c_lo,sigma_c_hi,theta_c_mean,theta_c_std,theta_c_lo,theta_c_hi,status,error_msg
59,2025-11-14T10:35:30.278888,3.161617144901257,0.48052246335237586,3.2135133380251544,0.8229853419737527,0.46083353792005877,0.033320362648783866,2.6481814675996684,0.44638685508368026,16.373872293150242,3.072031435432764,0.5676174199865337,0.09864397990176169,0.10673880037330911,0.3057339586429259,562,75,RingSwarm,50,0.75,0.5134356773015885,13.160358955125087,0.10678388206647493,0.09991111111111112,0.31608718909679195,0.4853,0.14626315325467315,0.353,0.647,0.15339711286867314,0.04623190898070293,0.11157877775116755,0.2045084113456244,completed,
61,2025-11-14T11:10:47.083786,2.187151410369907,0.6086362389341903,3.923198061145246,1.7804865370647567,0.4891725683829776,0.0961469364923671,3.682246388101089,0.5939226368280167,9.891813435319062,1.6020104632695094,0.6240058464128757,0.05474304641018927,0.47584787020674685,0.2691220928205998,562,75,RingSwarm,50,0.75,1.4950949777311822,5.968615374173815,0.13483327802989808,0.09991111111111112,0.31608718909679195,0.4294399999999999,0.12895846773283248,0.353,0.647,0.1357404824857263,0.04076211957590036,0.11157877775116755,0.2045084113456244,completed,
63,2025-11-14T11:46:05.687647,3.964258474521734,0.2750388316920481,7.961639093830993,2.4104911760684677,0.4939635358104441,0.06921640043525529,2.7110879195968947,0.4847785255119277,15.091778800848479,3.3633157112570093,0.41328076292917726,0.09357625811877483,0.1272711449806997,0.2800308603428903,562,75,RingSwarm,50,0.75,1.2531705549248393,7.130139707017486,0.08068277288126685,0.09991111111111112,0.31608718909679195,0.45002,0.13824253903918288,0.353,0.647,0.1422455568373383,0.04369669557849884,0.11157877775116755,0.2045084113456244,completed,
65,2025-11-14T12:21:23.078981,2.252940785789571,0.7689479470432825,7.701180297757203,0.812061725566997,0.6202105799901373,0.08184846015610177,3.9155977960131834,0.5334346477568866,8.613039205046864,0.8951297122215488,0.4584127199001651,0.13851700873012748,0.15492156820301495,0.2639033991574676,562,75,RingSwarm,50,0.75,1.6626570102236125,0.9118589072896608,0.1617978600899722,0.09991111111111112,0.31608718909679195,0.4411999999999999,0.13472772543170172,0.353,0.647,0.13945766782950458,0.04258570802511097,0.11157877775116755,0.2045084113456244,completed,
67,2025-11-14T13:44:43.262153,2.5604155116703056,0.5862795252252202,5.848825522266184,1.3486140858557283,0.47129230475659234,0.04216555777236421,1.606280787920313,0.4325056892323722,8.454431172751905,2.5730406574541846,0.66381288237413,0.1369585626850232,0.5092160645662833,0.3423267529557477,562,75,RingSwarm,50,0.75,0.9541347237499926,2.605605650485721,0.1925205776175377,0.09991111111111112,0.31608718909679195,0.49117999999999995,0.14673516143038112,0.353,0.647,0.15525570554056226,0.04638110471819317,0.11157877775116755,0.2045084113456244,completed,
69,2025-11-14T15:08:37.128764,3.832187177900379,0.5982037077467479,5.821347001375521,0.5591691309865938,0.602648089236324,0.038634590175822985,2.2577338614598546,0.26129978191084496,7.352424812306636,2.154743095516598,0.6974814872812096,0.07766389170114113,0.1693149252995193,0.31599403716092306,562,75,RingSwarm,50,0.75,1.5744533164405246,1.531077810931115,0.09483339804488566,0.09991111111111112,0.31608718909679195,0.4705999999999999,0.14402999687565088,0.353,0.647,0.14875063118895027,0.04552603685804421,0.11157877775116755,0.2045084113456244,completed,
71,2025-11-14T16:32:19.856178,3.6163048667356272,0.7166744124764957,3.55233183620883,0.675990764909653,0.5284039789009533,0.11796943865052645,2.168452446603375,0.3218500855501562,11.103354917941449,2.192933713028897,0.44983094546827285,0.05366569742602314,0.3877859623048295,0.08814892785593112,562,75,RingSwarm,50,0.75,1.4478524201322522,7.551023081732619,0.0785730334326804,0.09991111111111112,0.31608718909679195,0.36476,0.057611998750260365,0.353,0.647,0.11529596309494583,0.01821041474321769,0.11157877775116755,0.2045084113456244,completed,
73,2025-11-14T17:58:22.473386,2.5200327691340094,0.6073623034260833,5.484080051374386,1.9947900788754482,0.5914314786402004,0.04235405961205982,1.9742643400089546,0.7263162317550571,7.775774518517732,2.7839615222548493,0.4319419592634238,0.06434229928154171,0.21013876891327937,0.43428822102204234,562,75,RingSwarm,50,0.75,0.5457684291250549,2.291694467143346,0.15948951937677658,0.09991111111111112,0.31608718909679195,0.46471999999999997,0.1427036145302564,0.353,0.647,0.14689203851706115,0.045106784390820866,0.11157877775116755,0.2045084113456244,completed,
75,2025-11-14T19:22:30.626690,3.581328603364608,0.7026447646358502,4.8166981696927795,1.6634453820150663,0.4298298875400405,0.03833854742147713,1.5309021693029625,0.5429569731104911,16.668485154741774,3.526090262291296,0.6853423697783629,0.03969358548410708,0.22461938237586987,0.44531197402739464,562,75,RingSwarm,50,0.75,2.0504264340616456,11.851786985048994,0.25551248223832246,0.09991111111111112,0.31608718909679195,0.38239999999999996,0.08820000000000001,0.353,0.647,0.12087174111061323,0.027878890078337056,0.11157877775116755,0.2045084113456244,completed,
77,2025-11-14T20:46:54.236310,3.3774711899995404,0.4047990664796496,6.77306953999081,2.3243493126589776,0.6742456753003009,0.08924820188056284,3.9665220551877187,0.7223060101690644,16.62447197977177,1.4746618693562616,0.8450674531321518,0.13501045147331658,0.20593575109623607,0.5123906988862047,562,75,RingSwarm,50,0.75,0.5890508651881783,9.851402439780959,0.17082177783185093,0.09991111111111112,0.31608718909679195,0.40592,0.11295111154831546,0.353,0.647,0.12830611179816978,0.03570239935466523,0.11157877775116755,0.2045084113456244,completed,
